0.000000 0.122116
0.010000 0.120502
0.020000 0.116628
0.030000 0.115426
0.040000 0.113516
0.050000 0.111799
0.060000 0.108198
0.070000 0.106294
0.080000 0.103948
0.090000 0.099998
0.100000 0.095681
0.110000 0.095676
0.120000 0.093208
0.130000 0.088692
0.140000 0.087200
0.150000 0.086875
0.160000 0.083717
0.170000 0.081112
0.180000 0.072989
0.190000 0.072873
0.200000 0.070605
0.210000 0.067357
0.220000 0.062270
0.230000 0.060038
0.240000 0.058676
0.250000 0.054751
0.260000 0.051479
0.270000 0.051144
0.280000 0.049933
0.290000 0.043954
0.300000 0.040216
0.310000 0.037406
0.320000 0.031345
0.330000 0.023239
0.340000 0.029656
0.350000 0.012756
0.360000 0.014733
0.370000 0.010094
0.380000 0.006611
0.390000 0.009715
0.400000 0.005486
0.410000 0.005178
0.420000 0.004896
0.430000 0.005453
0.440000 0.004794
0.450000 0.004937
0.460000 0.004303
0.470000 0.004955
0.480000 0.005002
0.490000 0.003663
0.500000 0.003759
0.510000 0.003563
0.520000 0.002942
0.530000 0.002435
0.540000 0.002477
0.550000 0.003103
0.560000 0.002149
0.570000 0.002282
0.580000 0.002580
0.590000 0.002179
0.600000 0.001812
0.610000 0.001622
0.620000 0.001735
0.630000 0.001698
0.640000 0.001774
0.650000 0.001404
0.660000 0.001429
0.670000 0.001360
0.680000 0.001146
0.690000 0.001033
0.700000 0.001180
0.710000 0.001198
0.720000 0.000790
0.730000 0.000744
0.740000 0.000730
0.750000 0.000639
0.760000 0.000742
0.770000 0.000787
0.780000 0.000728
0.790000 0.000565
0.800000 0.000527
0.810000 0.000524
0.820000 0.000506
0.830000 0.000453
0.840000 0.000296
0.850000 0.000282
0.860000 0.000411
0.870000 0.000329
0.880000 0.000202
0.890000 0.000180
0.900000 0.000188
0.910000 0.000164
0.920000 0.000142
0.930000 0.000153
0.940000 0.000108
0.950000 0.000098
0.960000 0.000038
0.970000 0.000040
0.980000 0.000014
0.990000 0.000011
